Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1860	0	-17200	-17207	7.02121	0.195558	0.179658	0.158889	0.180342	0.181525	0.172489	0.191375	0.196478	0.19116	0.14381	0.169782	0.142618	0.122619	0.124606	0.14579	0.11903	0.113527	0.15059	0.176722	0.082036	0.118116	0.110112	0.200805	0.0454884	0.00568323	0.0738479	0.0131986	0.00383095	0.0265171	0.00179274	0.00304581	0.0100128	0.0455199	0.0220099	0.0415475	0.0100246	0.00351992	0.0219979	0.0163488	0.00252181	0.01606	0.00535733	0.029999	0.222284	0.317156	0.0910947	0.369466	3.965962
1861	1	-17377.8	-17381.8	4.04985	0.231132	0.174593	0.266738	0.196092	0.199834	0.188945	0.187389	0.193563	0.192857	0.166172	0.126927	0.124707	0.120122	0.141236	0.152571	0.129289	0.152271	0.159826	0.156635	0.184731	0.145949	0.184411	0.195398	0.00714953	0.012642	0.01989	0.00421401	0.0136784	0.00939914	0.0358635	0.000775741	0.0436781	0.00574917	0.0134657	0.0278533	0.00883351	0.00928859	0.00198812	0.0266986	0.000905643	0.0233016	0.0208068	0.00552844	0.232393	0.32761	0.0943957	0.345601	4.263099
1862	0	-17195.5	-17202.3	6.81517	0.194261	0.169295	0.184161	0.191884	0.153024	0.164712	0.222545	0.19455	0.201686	0.160917	0.141529	0.138274	0.116618	0.134167	0.152574	0.11147	0.0975929	0.139913	0.168919	0.11444	0.1208	0.124395	0.175984	0.0268158	0.00916645	0.0655759	0.0220283	0.00138683	0.0308379	0.0105394	0.023569	0.00893386	0.0391436	0.0140639	0.0503156	0.0146984	0.00349485	0.0284802	0.0190051	0.00286274	0.0121834	0.0105218	0.0192327	0.234695	0.304041	0.0836679	0.377596	3.986567
1863	1	-17375.4	-17379	3.60472	0.25973	0.188018	0.245063	0.190467	0.183642	0.15283	0.183206	0.213216	0.186051	0.175719	0.125548	0.127374	0.120081	0.163074	0.162553	0.137899	0.154979	0.159826	0.1876	0.164913	0.146899	0.170131	0.242886	0.0027335	0.000740324	0.01989	0.00320792	0.0256063	0.0137977	0.0225754	0.00890137	0.02906	0.00531319	0.00984295	0.0150984	0.015277	0.0145693	0.00239994	0.0262364	0.0020987	0.0145446	0.0252114	0.00880192	0.235644	0.321226	0.0972053	0.345925	4.307612
1864	0	-17195	-17201.4	6.3884	0.192883	0.161277	0.16327	0.197846	0.138456	0.178493	0.210052	0.193603	0.204038	0.160917	0.141529	0.133399	0.131071	0.110784	0.150223	0.132009	0.120722	0.173765	0.176091	0.0790031	0.129582	0.121188	0.197585	0.0242415	0.017059	0.0591558	0.0218264	0.00591397	0.0213195	0.00213627	0.0164723	0.0114387	0.0466072	0.0380643	0.0309373	0.0115413	0.00176312	0.0344909	0.0133061	0.0041856	0.0337972	0.0145447	0.0226552	0.235044	0.311435	0.0905089	0.363012	4.029243
1865	1	-17379.6	-17384.7	5.04773	0.221903	0.206387	0.24398	0.182448	0.215373	0.147938	0.18044	0.181824	0.20463	0.168592	0.0993344	0.136174	0.105958	0.147877	0.144753	0.178405	0.162058	0.155716	0.1876	0.146445	0.124601	0.146309	0.181795	0.000654776	0.00116919	0.0287873	0.00345134	0.0191836	0.0171351	0.0162755	0.00610874	0.0435732	0.00456537	0.013705	0.0217147	0.00734944	0.0306596	0.00347716	0.0266057	0.000959135	0.0220065	0.0214265	0.00396322	0.234706	0.31242	0.0916998	0.361175	4.16331
1866	0	-17195.9	-17203.1	7.16778	0.182794	0.165561	0.185754	0.194964	0.138454	0.152507	0.200681	0.20298	0.215984	0.147556	0.140146	0.131155	0.123762	0.106022	0.157524	0.121275	0.146783	0.140725	0.199636	0.0986183	0.118348	0.118267	0.17323	0.0361245	0.0162753	0.0526008	0.0211362	0.0018814	0.0204749	0.00647335	0.0101967	0.00764226	0.0466072	0.0262415	0.0221696	0.0140449	0.00617141	0.018435	0.0182233	0.0107312	0.0199574	0.0129779	0.0202154	0.22932	0.296548	0.097191	0.376941	3.951305
1867	1	-17367	-17372	4.94596	0.205444	0.186542	0.229863	0.206675	0.200334	0.165057	0.17533	0.186434	0.170537	0.182027	0.126878	0.137104	0.131324	0.142698	0.144753	0.142758	0.163797	0.155716	0.175548	0.146445	0.141129	0.154772	0.203049	0.0122638	0.00367249	0.0285429	0.00658379	0.0142098	0.00403365	0.0162755	0.0152295	0.0326264	0.0028567	0.013705	0.0239194	0.00760616	0.0288067	7.41108e-05	0.0182555	0.00371371	0.0214869	0.0379539	0.00745722	0.230084	0.31886	0.0933592	0.357697	4.173488
1868	0	-17202.1	-17207.2	5.16322	0.212264	0.195993	0.17116	0.175058	0.181254	0.184616	0.198452	0.20199	0.243146	0.163064	0.148249	0.143046	0.119665	0.124222	0.151046	0.141486	0.127347	0.160086	0.16341	0.10245	0.1328	0.127445	0.1793	0.0398483	0.0116513	0.0412401	0.0353277	0.00161165	0.0404986	0.00418114	0.0163784	0.0179348	0.0408042	0.0344589	0.0213585	0.015565	0.00617141	0.0171774	0.0111846	0.00245956	0.013075	0.0125957	0.0206895	0.238149	0.323462	0.0841489	0.354239	4.151762
1869	1	-17380.1	-17382.8	2.66771	0.234402	0.195801	0.227877	0.236892	0.194843	0.179211	0.186637	0.207516	0.223565	0.17563	0.136437	0.140875	0.131211	0.149673	0.17582	0.142758	0.148955	0.168398	0.155094	0.168895	0.146054	0.174746	0.188598	0.00402698	0.0172482	0.0225175	0.00766615	0.0240797	0.00819123	0.0212518	0.0201404	0.0349152	0.00659006	0.0159	0.0217471	0.00967218	0.0209747	0.00348077	0.0188309	0.00371371	0.0214869	0.0238086	0.00518392	0.246334	0.327595	0.0916875	0.334383	4.401313
1870	0	-17196.6	-17201.9	5.36226	0.206569	0.161545	0.192449	0.179816	0.152947	0.174302	0.207804	0.198794	0.198619	0.151996	0.150712	0.128415	0.129748	0.11693	0.169466	0.133744	0.125932	0.154947	0.183749	0.131654	0.137366	0.125293	0.195436	0.0326781	0.0157549	0.0614085	0.0156038	0.00117365	0.0280172	0.00383868	0.0112652	0.014185	0.0450785	0.0272263	0.0514958	0.0112487	0.00261704	0.0234567	0.0123793	0.00956694	0.0121555	0.0364013	0.00807688	0.228305	0.306228	0.0990296	0.366438	4.131858
1871	1	-17370.2	-17375.3	5.03608	0.215391	0.16982	0.243054	0.213706	0.178917	0.166232	0.193143	0.191452	0.192373	0.169765	0.141677	0.119987	0.110653	0.134334	0.179956	0.133571	0.149585	0.161549	0.194952	0.170166	0.129965	0.139775	0.179791	0.00150256	0.0180118	0.0218179	0.00358002	0.0135891	0.0136868	0.0232173	0.00514285	0.010611	0.0132253	0.011892	0.0286694	0.00846613	0.0340033	0.00150302	0.016909	0.00244808	0.0240933	0.0210574	0.0112352	0.228579	0.320894	0.0938293	0.356698	4.164476
1872	0	-17199.5	-17205.7	6.16457	0.2217	0.147815	0.200714	0.209923	0.142157	0.164336	0.212912	0.176676	0.206419	0.164561	0.147982	0.118095	0.115192	0.108053	0.168534	0.127925	0.128031	0.142759	0.175064	0.0860027	0.136475	0.123971	0.185411	0.0349723	0.0200074	0.0588739	0.0308436	0.00131691	0.0153417	0.00612937	0.0265849	0.00578483	0.028345	0.0207671	0.0442049	0.00485798	0.0121857	0.0481677	0.0133189	0.00707818	0.0166303	0.0248033	0.0207069	0.223721	0.3194	0.0927804	0.364098	4.051627
1873	1	-17375.9	-17380.5	4.66175	0.227745	0.163685	0.202801	0.182507	0.208574	0.159253	0.17835	0.19912	0.186361	0.166854	0.128416	0.124845	0.130279	0.166312	0.156639	0.131253	0.164684	0.150513	0.184306	0.159844	0.134866	0.215812	0.203068	0.00307738	0.00592348	0.0189805	0.00673819	0.0164246	0.0115696	0.0162168	0.01283	0.017384	0.00905354	0.0131502	0.0359495	0.00470476	0.0167348	0.00102455	0.0347838	0.000664981	0.0249062	0.0206742	0.00503056	0.224302	0.324093	0.0978508	0.353754	4.201908
1874	0	-17203.4	-17208.7	5.35318	0.199664	0.13481	0.201001	0.183583	0.171299	0.182158	0.230271	0.188628	0.221659	0.169531	0.134666	0.121195	0.139761	0.141211	0.181642	0.129031	0.122535	0.142004	0.184225	0.0938136	0.133377	0.148981	0.146707	0.0406678	0.00842098	0.0679868	0.012596	0.00399723	0.0266535	0.004692	0.0208691	0.0151451	0.0362271	0.0305359	0.0280818	0.00724004	0.00822423	0.0252297	0.0318568	0.00445704	0.0140288	0.0264768	0.0176267	0.24071	0.3051	0.0940022	0.360187	4.132766
1875	1	-17374.6	-17379.5	4.87645	0.223426	0.177476	0.221237	0.216981	0.202688	0.195673	0.17835	0.185474	0.202505	0.140556	0.129232	0.150447	0.129315	0.1539	0.13562	0.140544	0.162316	0.143555	0.170155	0.164729	0.140734	0.14505	0.204755	0.00416773	0.00883031	0.0378787	0.00549078	0.00987465	0.00791369	0.0156437	0.00977986	0.017384	0.00699604	0.0054056	0.033377	0.000148392	0.0208362	0.0036387	0.0196242	0.00414558	0.0197625	0.0180849	0.0167394	0.231627	0.315576	0.0903202	0.362476	4.180439
1876	0	-17197.9	-17204.5	6.62441	0.181452	0.146049	0.178588	0.179829	0.165512	0.174674	0.219543	0.177868	0.236357	0.136728	0.132552	0.130936	0.12468	0.125135	0.157603	0.107806	0.105126	0.149858	0.157124	0.0909707	0.147011	0.149454	0.193622	0.0439869	0.010654	0.0669226	0.0210355	0.00258864	0.0278744	0.004692	0.0095166	0.014521	0.0368237	0.0264625	0.0331098	0.0147898	0.000811734	0.0206739	0.0175228	0.0125127	0.0229662	0.029058	0.0206432	0.236506	0.313031	0.0908127	0.35965	4.005643
1877	1	-17374.7	-17380.3	5.58341	0.235379	0.162591	0.187579	0.189029	0.206037	0.189384	0.201311	0.177635	0.176089	0.163669	0.128978	0.141064	0.115226	0.127629	0.128824	0.132673	0.162571	0.164768	0.175344	0.141675	0.140734	0.157148	0.207422	0.00446032	0.00110099	0.0278672	0.00103389	0.0215979	0.00290109	0.0409337	0.0117401	0.0229947	0.0141152	0.00700955	0.0272812	2.54765e-05	0.0246651	0.00801893	0.0174177	0.00105512	0.0253486	0.0270949	0.0103235	0.232481	0.31822	0.0974384	0.351861	4.109743
1878	0	-17194.3	-17199.9	5.64331	0.171284	0.170059	0.208252	0.191063	0.174061	0.1762	0.219543	0.208301	0.201884	0.160314	0.130997	0.138542	0.123379	0.102006	0.159208	0.135615	0.125707	0.162544	0.177262	0.099678	0.142448	0.119873	0.176154	0.0331191	0.00361482	0.055863	0.0186444	0.000144268	0.0429051	0.0068944	0.029136	0.0142477	0.0531023	0.0264625	0.0365508	0.00861507	0.000903439	0.0175081	0.0132647	0.0120762	0.00992257	0.0203541	0.0260514	0.228985	0.317507	0.0893165	0.364192	4.103753
1879	1	-17377.9	-17381.8	3.91151	0.232272	0.169098	0.233924	0.200071	0.197551	0.180808	0.217206	0.189584	0.203249	0.185597	0.150039	0.131968	0.136215	0.143915	0.142592	0.151698	0.158159	0.149976	0.170398	0.151823	0.155832	0.157148	0.195186	0.00106889	0.0165569	0.0215426	0.00378481	0.0122751	0.000767094	0.024328	0.0170937	0.028221	0.0141152	0.00749665	0.0128011	3.97512e-05	0.0165857	0.00318095	0.0118365	0.000917389	0.021237	0.04441	0.0143668	0.225143	0.330642	0.0994792	0.344736	4.276933
1880	0	-17193	-17198.9	5.87041	0.214619	0.162435	0.216201	0.201374	0.156191	0.16797	0.221154	0.1839	0.203017	0.156553	0.120373	0.157066	0.118075	0.120609	0.155485	0.140711	0.120556	0.13905	0.202243	0.0971442	0.12837	0.118103	0.184573	0.0295541	0.0110102	0.0499281	0.0186444	0.000699143	0.0254493	0.011725	0.0162893	0.0139353	0.0395451	0.0289362	0.0449722	0.0032315	0.0024144	0.0277382	0.0256192	0.0127785	0.00949215	0.0128724	0.010436	0.225411	0.319834	0.088268	0.366487	4.081042
1881	1	-17368.9	-17374.4	5.57355	0.224446	0.184354	0.221563	0.183497	0.176555	0.165549	0.182131	0.180449	0.188958	0.166026	0.131244	0.127061	0.132681	0.148411	0.169116	0.119089	0.132685	0.161062	0.179498	0.159046	0.145687	0.155717	0.198322	0.00725574	0.0058287	0.030237	0.00390155	0.0229336	0.00582419	0.0258902	0.0176676	0.0287215	0.00701868	0.00749665	0.0326005	0.000182634	0.0133111	0.00141154	0.0138258	0.00218982	0.0132745	0.0337116	0.00429892	0.2349	0.318544	0.0884883	0.358068	4.110728
1882	0	-17195.5	-17201.9	6.40599	0.210522	0.175655	0.188534	0.186451	0.156613	0.160465	0.220229	0.203132	0.202524	0.131316	0.152587	0.154723	0.122269	0.117127	0.142506	0.134381	0.102802	0.159883	0.169054	0.0970008	0.131044	0.121979	0.18807	0.0382955	0.00729217	0.0608166	0.0121167	0.0036773	0.0234968	0.00864579	0.0286695	0.0157415	0.0331202	0.0291873	0.0406006	0.00527026	0.00158033	0.01635	0.0127839	0.0109883	0.0213741	0.0123752	0.0162374	0.22518	0.31847	0.100358	0.355992	4.027485
1883	1	-17377.9	-17383.3	5.41931	0.229443	0.206711	0.179963	0.186784	0.186097	0.146454	0.195887	0.191799	0.206168	0.165683	0.130774	0.124364	0.114285	0.139189	0.149673	0.146053	0.173838	0.13402	0.182112	0.143059	0.145687	0.132088	0.210143	0.00210867	0.0146462	0.034712	0.00163887	0.0239054	0.00621233	0.0120595	0.00797914	0.0287079	0.00554194	0.0107866	0.0307797	0.0148162	0.0187233	0.00730373	0.0327084	0.00185984	0.0180947	0.0250724	0.00822428	0.233396	0.317982	0.0886673	0.359955	4.126153
1884	0	-17201.4	-17208.7	7.333	0.199126	0.146274	0.217513	0.19084	0.151843	0.166187	0.225608	0.223077	0.206136	0.165509	0.130013	0.107581	0.089047	0.123251	0.155396	0.147055	0.105087	0.133178	0.170962	0.0778743	0.122923	0.111435	0.186301	0.0340338	0.00944384	0.0528723	0.0121167	0.00240091	0.0314147	0.0100922	0.0132976	0.01143	0.0285323	0.0136674	0.0318027	0.0112362	0.00136423	0.0247302	0.0194139	0.00832432	0.0224653	0.0262712	0.0176595	0.225988	0.307473	0.0989426	0.367596	3.934784
1885	1	-17380.6	-17385.1	4.46118	0.226615	0.175389	0.221969	0.196162	0.217205	0.209966	0.189097	0.18459	0.17913	0.167512	0.152449	0.152199	0.1337	0.156931	0.157975	0.163509	0.150244	0.11132	0.167698	0.133375	0.139259	0.157802	0.172136	0.00800817	0.00488341	0.0340273	0.00574198	0.0110443	0.00828506	0.0106698	0.0200361	0.0302075	0.00889148	0.0148692	0.0306058	0.0050566	0.0260172	0.00165479	0.0118212	0.000119178	0.0207228	0.0469724	0.00609942	0.230843	0.323737	0.102717	0.342703	4.221966
1886	0	-17200.9	-17206.9	6.07857	0.191017	0.175702	0.216022	0.160725	0.137246	0.202144	0.228571	0.197936	0.207114	0.138711	0.121355	0.118499	0.120172	0.11983	0.158686	0.150589	0.130073	0.143597	0.182615	0.102332	0.14996	0.112232	0.192818	0.019702	0.0154481	0.0717349	0.0216152	0.00284697	0.0216349	0.00538597	0.0158957	0.0159676	0.0368909	0.013018	0.0372083	0.0099363	0.00317299	0.0175242	0.0219756	0.0133916	0.0202734	0.0139352	0.024724	0.234749	0.31227	0.082503	0.370479	4.060226
1887	1	-17378	-17382.2	4.19886	0.231438	0.214953	0.228207	0.189011	0.210387	0.179342	0.213335	0.184234	0.177792	0.175918	0.128259	0.121842	0.112697	0.151051	0.165712	0.141502	0.154925	0.159539	0.203944	0.144156	0.153856	0.145276	0.211062	0.00603886	0.00341867	0.0259156	0.00984172	0.00255689	0.0147315	0.0138554	0.0149035	0.0138225	0.0139843	0.00889582	0.00880993	0.00587197	0.0268107	0.00645307	0.0193086	0.00200573	0.0211981	0.0284395	0.00289599	0.221592	0.311334	0.0984973	0.368577	4.248198
1888	0	-17199.2	-17204.8	5.61963	0.231681	0.166404	0.166083	0.176467	0.165009	0.184568	0.207957	0.211207	0.215592	0.146918	0.153357	0.131785	0.107176	0.116473	0.163991	0.122088	0.118212	0.188763	0.186539	0.0744095	0.145974	0.116567	0.174649	0.0321523	0.00842672	0.0709917	0.0177496	0.00310188	0.0401412	0.00423556	0.0172525	0.0126436	0.0404452	0.018178	0.0464799	0.0138738	0.00256379	0.017263	0.0122253	0.0142847	0.0206139	0.0121181	0.0295116	0.239115	0.312633	0.100217	0.348035	4.106121
1889	1	-17368.5	-17373.3	4.86542	0.211187	0.192761	0.218756	0.204503	0.197201	0.169375	0.188685	0.198813	0.171504	0.186135	0.117483	0.123847	0.149679	0.121164	0.1685	0.160865	0.150533	0.138842	0.179909	0.16139	0.146833	0.164541	0.199076	0.00603886	0.00830295	0.0192219	0.00365682	0.00724971	0.0129719	0.0236328	0.00930091	0.0176595	0.0120286	0.0055656	0.0231445	0.013613	0.0167821	0.00194318	0.0230677	0.00286902	0.0161032	0.0226163	0.0141903	0.23304	0.316807	0.0887067	0.361446	4.181541
1890	0	-17200.2	-17205	4.79605	0.202963	0.173927	0.187142	0.194835	0.127757	0.176873	0.230436	0.209976	0.241244	0.170504	0.137151	0.137342	0.136502	0.109372	0.163991	0.136425	0.155349	0.145192	0.173828	0.100555	0.135734	0.120426	0.208231	0.0394632	0.0160518	0.0572689	0.0192897	0.00786049	0.0261433	0.0142639	0.00865685	0.0122271	0.0389754	0.0285093	0.0421237	0.0044195	0.000364208	0.0211015	0.0161684	0.015996	0.0106733	0.00674328	0.0264238	0.221905	0.323598	0.0906096	0.363887	4.188479
1891	1	-17372.7	-17377.5	4.80982	0.24252	0.18403	0.246832	0.185518	0.204822	0.179774	0.211042	0.155958	0.187095	0.146124	0.12518	0.127177	0.108986	0.147572	0.148384	0.149651	0.15766	0.142814	0.161755	0.155437	0.161851	0.172207	0.182812	0.0077103	0.00101196	0.0275579	0.00444446	0.0261153	0.0148033	0.02015	0.0182065	0.0385853	0.00867038	0.00400352	0.0118603	0.0149692	0.0303088	0.00304221	0.0187526	0.00291361	0.0126458	0.0295356	0.00661318	0.235832	0.310091	0.093129	0.360948	4.187101
1892	0	-17198.7	-17203.7	5.00663	0.187405	0.161188	0.194196	0.231875	0.149581	0.184913	0.241549	0.224351	0.211607	0.156997	0.147398	0.159816	0.114682	0.115119	0.170807	0.134439	0.132138	0.174571	0.158979	0.0858338	0.11736	0.112915	0.190489	0.0353178	0.0140292	0.0816809	0.0122715	0.000549814	0.0253926	0.0174989	0.0132754	0.0149006	0.0424403	0.0262057	0.0275432	0.00612777	0.00578213	0.0198011	0.0134914	0.00947975	0.0202061	0.0111663	0.012052	0.230675	0.315547	0.0915378	0.36224	4.167421
1893	1	-17382.8	-17388	5.19181	0.209541	0.18403	0.172369	0.201228	0.213912	0.186319	0.179252	0.16552	0.212506	0.173848	0.131595	0.109708	0.105788	0.143656	0.166302	0.133153	0.162148	0.125526	0.179441	0.179895	0.141629	0.188572	0.182812	0.00521207	0.00239917	0.039846	0.00926413	0.0236728	0.0161909	0.0138839	0.00893274	0.00727644	0.00867038	0.0135069	0.0283082	0.00663184	0.0305419	0.00392372	0.0210016	0.00139807	0.0203405	0.0308792	0.00827194	0.230313	0.337017	0.0875343	0.345136	4.148903
1894	0	-17208.6	-17213.5	4.96395	0.206286	0.199221	0.182559	0.212293	0.143314	0.18357	0.242317	0.196368	0.249976	0.186231	0.138861	0.117574	0.135894	0.1104	0.162995	0.130902	0.0980474	0.156542	0.19154	0.0958276	0.138664	0.120247	0.152111	0.0424224	0.00680286	0.0678501	0.0231819	0.00450289	0.0184184	0.0140804	0.00714072	0.00495569	0.0469456	0.0235449	0.0366019	0.00935508	0.00234492	0.0159358	0.0158252	0.0145891	0.00524885	0.025578	0.0346252	0.233781	0.320197	0.0946568	0.351365	4.171689
1895	1	-17374.5	-17379.3	4.74541	0.221857	0.191776	0.212734	0.190635	0.181851	0.181596	0.183181	0.179502	0.191356	0.162663	0.157273	0.113863	0.112663	0.142963	0.209251	0.147755	0.149973	0.142857	0.181126	0.1525	0.145204	0.165671	0.185394	0.00718416	0.0152765	0.0252305	0.0061067	0.0319345	0.0056347	0.0207438	0.00968372	0.0196171	0.010208	0.0128792	0.0176077	0.00663184	0.0194218	0.00154542	0.0146718	0.00649077	0.0230332	0.0305811	0.00541836	0.220441	0.330941	0.0983682	0.350251	4.193542
1896	0	-17206.6	-17212.3	5.71205	0.181632	0.190662	0.185134	0.211518	0.144239	0.157192	0.257694	0.19228	0.203093	0.157413	0.11812	0.123681	0.128677	0.126251	0.16765	0.118935	0.143269	0.129596	0.19854	0.099471	0.133944	0.111609	0.162848	0.0328287	0.00666727	0.0619469	0.0219795	0.00450289	0.0246223	0.0104768	0.0261693	0.00177905	0.0441823	0.0337706	0.0414599	0.0274529	0.00830329	0.0264226	0.0154606	0.00920258	0.0109366	0.0142731	0.0309936	0.227418	0.305245	0.0979084	0.369428	4.096879
1897	1	-17373.9	-17377.9	3.93465	0.209813	0.192952	0.215331	0.197778	0.219687	0.17994	0.191059	0.177057	0.188095	0.131376	0.128098	0.14317	0.116773	0.134799	0.16609	0.160459	0.156838	0.145666	0.18012	0.155268	0.160614	0.166625	0.224012	0.00156708	0.0147236	0.0415059	0.00247206	0.0264352	0.0187868	0.0300192	0.0105099	0.0366119	0.010208	0.00737922	0.0215139	0.0110613	0.0180785	0.00329196	0.0259866	0.00166035	0.0155203	0.0272743	0.00839149	0.234811	0.319397	0.094925	0.350867	4.274619
1898	0	-17207.2	-17213.8	6.62112	0.216035	0.142216	0.172462	0.166741	0.155468	0.163911	0.219463	0.197931	0.20878	0.155135	0.122825	0.133468	0.128677	0.106553	0.168158	0.117883	0.13749	0.136026	0.179983	0.0862544	0.144816	0.132369	0.183318	0.0124017	0.0161465	0.0484376	0.0146791	0.00311454	0.0241994	0.0100922	0.0159459	0.00790018	0.0490272	0.0323637	0.0414599	0.019058	0.00770575	0.030515	0.0106664	0.0255011	0.0219429	0.00863063	0.030225	0.215665	0.317433	0.0896673	0.377234	4.005972
1899	1	-17381.5	-17385.6	4.09302	0.206693	0.172549	0.204355	0.223908	0.196279	0.170497	0.182897	0.191427	0.218931	0.162896	0.133767	0.150609	0.116342	0.139357	0.175747	0.185545	0.176851	0.147829	0.179746	0.176038	0.144888	0.149885	0.172826	0.00455582	0.00166115	0.0260591	0.00560533	0.0185091	0.0147667	0.0233381	0.00598307	0.00793548	0.0113106	0.00461555	0.0121872	0.0329472	0.0204308	0.0018066	0.0259866	0.000392034	0.0190312	0.0340456	0.00775301	0.237354	0.317281	0.0878381	0.357527	4.258782
1900	0	-17197	-17204	6.98256	0.172055	0.163038	0.203848	0.153284	0.163808	0.174218	0.217753	0.180731	0.195746	0.170739	0.145263	0.136974	0.115647	0.110593	0.168158	0.140889	0.121195	0.123773	0.181422	0.102967	0.148607	0.1149	0.176573	0.0338155	0.0117568	0.0654707	0.0176959	0.000342329	0.0130437	0.00764828	0.017562	0.00803301	0.028348	0.0250893	0.0200154	0.0115371	0.00167972	0.0244747	0.0306683	0.00514553	0.0293019	0.0141283	0.0218903	0.233647	0.308122	0.0920291	0.366201	3.969827
1901	1	-17379.7	-17384.3	4.61632	0.240275	0.16509	0.209889	0.192201	0.210766	0.143021	0.193557	0.182126	0.199316	0.166491	0.141185	0.142144	0.107333	0.141174	0.175747	0.14508	0.161235	0.146952	0.17585	0.123293	0.152314	0.165701	0.191169	0.00593546	0.00257443	0.0260591	0.00562717	0.0323192	0.00704391	0.0150746	0.0101403	0.0244575	0.00440189	0.0149095	0.0337883	0.0170902	0.0205507	0.00516882	0.0259866	0.00120191	0.03715	0.0367441	0.00831707	0.237524	0.319166	0.0886109	0.354699	4.206451
1902	0	-17187.3	-17193	5.74231	0.210934	0.150519	0.19503	0.194173	0.147268	0.166359	0.235193	0.169105	0.215912	0.158329	0.150848	0.134481	0.13032	0.127169	0.161839	0.127275	0.12648	0.162173	0.186824	0.111935	0.132146	0.12992	0.167386	0.03214	0.00830269	0.0547887	0.0233379	0.000867637	0.0349665	0.00644216	0.0207506	0.0119656	0.0422414	0.0237265	0.0427104	0.00790371	0.00271615	0.0167185	0.0119967	0.00143225	0.0251577	0.0117881	0.0222812	0.233428	0.309394	0.0903665	0.366811	4.093853
1903	1	-17375	-17379.9	4.90224	0.219745	0.18214	0.196432	0.172646	0.20388	0.181531	0.190753	0.178651	0.195847	0.144268	0.128162	0.127535	0.161194	0.13433	0.169052	0.152186	0.153184	0.142405	0.175077	0.171963	0.161888	0.156492	0.189867	0.00162718	0.00501806	0.0232856	0.00331951	0.0162718	0.00873474	0.0277472	0.0116498	0.0374205	0.0181611	0.0142698	0.0196567	0.00944393	0.0210946	0.00015491	0.0266853	0.0001053	0.0206162	0.0163833	0.00698761	0.240755	0.324321	0.0999562	0.334968	4.17786
1904	0	-17197.3	-17203.2	5.87688	0.199524	0.173178	0.196619	0.204517	0.145639	0.178909	0.243573	0.149692	0.209136	0.133265	0.129533	0.137765	0.120348	0.102021	0.161839	0.130855	0.129271	0.167289	0.186226	0.0863017	0.143442	0.125464	0.17946	0.0304388	0.0115645	0.0548433	0.0195718	0.00311996	0.0333927	0.0011274	0.0210982	0.0149108	0.047109	0.0257596	0.047623	0.00997874	0.00271615	0.0240685	0.0115607	0.00414	0.024007	0.0297776	0.0297206	0.229959	0.313077	0.0925629	0.364401	4.080396
